2170	173
2171	173
2172	174
2173	174
2174	174
2175	174
2176	175
2177	175
2178	175
2179	175
2180	176
2181	176
2182	176
2183	176
2184	177
2185	177
2186	177
2187	177
2188	178
2189	178
2190	178
2191	178
2192	179
2193	179
2194	179
2195	179
2196	180
2197	180
2198	180
2199	180
2200	181
2201	181
2202	181
2203	181
2204	182
2205	182
2206	182
2207	182
2208	183
2209	183
2210	183
2211	183
2212	184
2213	184
2214	184
2215	184
2216	185
2217	185
2218	185
2219	185
2220	186
2221	186
2222	186
2223	186
2224	187
2225	187
2226	187
2227	187
2228	188
2229	188
2230	188
2231	188
2232	189
2233	189
2234	189
2235	189
2236	190
2237	190
2238	190
2239	190
2240	191
2241	191
2242	191
2243	191
2244	135
2245	135
2246	136
2247	136
2248	136
2249	136
2250	137
2251	137
2252	137
2253	137
2254	138
2255	138
2256	138
2257	138
2258	139
2259	139
2260	139
2261	139
2262	140
2263	140
2264	140
2265	140
2266	141
2267	141
2268	141
2269	141
2270	142
2271	142
2272	142
2273	142
2274	143
2275	143
2276	143
2277	143
2278	144
2279	144
2280	144
2281	144
2282	145
2283	145
2284	145
2285	145
2286	146
2287	146
2288	146
2289	146
2290	147
2291	147
2292	147
2293	147
2294	148
2295	148
2296	148
2297	148
2298	149
2299	149
2300	149
2301	149
2302	150
2303	150
2304	150
2305	150
2306	151
2307	151
2308	151
2309	151
2310	152
2311	152
2312	152
2313	152
2314	153
2315	153
2316	153
2317	153
2318	154
2319	154
2320	154
2321	154
2322	155
2323	155
2324	155
2325	155
2326	156
2327	156
2328	156
2329	156
2330	157
2331	157
2332	157
2333	157
2334	158
2335	158
2336	158
2337	158
2338	159
2339	159
2340	159
2341	159
2342	160
2343	160
2344	160
2345	160
2346	161
2347	161
2348	161
2349	161
2350	162
2351	162
2352	162
2353	162
2354	163
2355	163
2356	163
2357	163
2358	164
2359	164
2360	164
2361	164
2362	165
2363	165
2364	165
2365	165
2366	166
2367	166
2368	166
2369	166
2370	167
2371	167
2372	167
2373	167
2374	168
2375	168
2376	168
2377	168
2378	169
2379	169
2380	169
2381	169
2382	170
2383	170
2384	170
2385	170
2386	171
2387	171
2388	171
2389	171
2390	172
2391	172
2392	172
2393	172
2394	173
2395	173
2396	173
2397	173
2398	174
2399	174
2400	174
2401	174
2402	175
2403	175
2404	175
2405	175
2406	176
2407	176
2408	176
2409	176
2410	177
2411	177
2412	177
2413	177
2414	178
2415	178
2416	178
2417	178
2418	179
2419	179
2420	179
2421	179
2422	180
2423	180
2424	180
2425	180
2426	181
2427	181
2428	181
2429	181
2430	182
2431	182
2432	182
2433	182
2434	183
2435	183
2436	183
2437	183
2438	184
2439	184
2440	184
2441	184
2442	185
2443	185
2444	185
2445	185
2446	186
2447	186
2448	186
2449	186
2450	187
2451	187
2452	187
2453	187
2454	188
2455	188
2456	188
2457	188
2458	189
2459	189
2460	189
2461	189
2462	190
2463	190
2464	190
2465	190
2466	191
2467	191
2468	191
2469	191
2470	135
2471	135
2472	136
2473	136
2474	136
2475	136
2476	137
2477	137
2478	137
2479	137
2480	138
2481	138
2482	138
2483	138
2484	139
2485	139
2486	139
2487	139
2488	140
2489	140
2490	140
2491	140
2492	141
2493	141
2494	141
2495	141
2496	142
2497	142
2498	142
2499	142
2500	143
2501	143
2502	143
2503	143
2504	144
2505	144
2506	144
2507	144
2508	145
2509	145
2510	145
2511	145
2512	146
2513	146
2514	146
2515	146
2516	147
2517	147
2518	147
2519	147
2520	148
2521	148
2522	148
2523	148
2524	149
2525	149
2526	149
2527	149
2528	150
2529	150
2530	150
2531	150
2532	151
2533	151
2534	151
2535	151
2536	152
2537	152
2538	152
2539	152
2540	153
2541	153
2542	153
2543	153
2544	154
2545	154
2546	154
2547	154
2548	155
2549	155
2550	155
2551	155
2552	156
2553	156
2554	156
2555	156
2556	157
2557	157
2558	157
2559	157
2560	158
2561	158
2562	158
2563	158
2564	159
2565	159
2566	159
2567	159
2568	160
2569	160
2570	160
2571	160
2572	161
2573	161
2574	161
2575	161
2576	162
2577	162
2578	162
2579	162
2580	163
2581	163
2582	163
2583	163
2584	164
2585	164
2586	164
2587	164
2588	165
2589	165
2590	165
2591	165
2592	166
2593	166
2594	166
2595	166
2596	167
2597	167
2598	167
2599	167
2600	168
2601	168
2602	168
2603	168
2604	169
2605	169
2606	169
2607	169
2608	170
2609	170
2610	170
2611	170
2612	171
2613	171
2614	171
2615	171
2616	172
2617	172
2618	172
2619	172
2620	173
2621	173
2622	173
2623	173
2624	174
2625	174
2626	174
2627	174
2628	175
2629	175
2630	175
2631	175
2632	176
2633	176
2634	176
2635	176
2636	177
2637	177
2638	177
2639	177
2640	178
2641	178
2642	178
2643	178
2644	179
2645	179
2646	179
2647	179
2648	180
2649	180
2650	180
2651	180
2652	181
2653	181
2654	181
2655	181
2656	182
2657	182
2658	182
2659	182
2660	183
2661	183
2662	183
2663	183
2664	184
2665	184
2666	184
2667	184
2668	185
2669	185
2670	185
2671	185
2672	186
2673	186
2674	186
2675	186
2676	187
2677	187
2678	187
2679	187
2680	188
2681	188
2682	188
2683	188
2684	189
2685	189
2686	189
2687	189
2688	190
2689	190
2690	190
2691	190
2692	191
2693	191
2694	191
2695	191
2696	199
2697	199
2698	199
2699	200
2700	200
2701	200
2702	200
2703	201
2704	201
2705	201
2706	201
2707	202
2708	202
2709	202
2710	202
2711	203
2712	203
2713	203
2714	203
2715	204
2716	204
2717	204
2718	204
2719	205
2720	205
2721	205
2722	205
2723	206
2724	206
2725	206
2726	206
2727	207
2728	207
2729	207
2730	207
2731	208
2732	208
2733	208
2734	208
2735	209
2736	209
2737	209
2738	209
2739	210
2740	210
2741	210
2742	210
2743	211
2744	211
2745	211
2746	211
2747	212
2748	212
2749	212
2750	212
2751	213
2752	213
2753	213
2754	213
2755	214
2756	214
2757	214
2758	214
2759	215
2760	215
2761	215
2762	215
2763	216
2764	216
2765	216
2766	216
2767	217
2768	217
2769	217
2770	217
2771	218
2772	218
2773	218
2774	218
2775	219
2776	219
2777	219
2778	219
2779	220
2780	220
2781	220
2782	220
2783	221
2784	221
2785	221
2786	221
2787	222
2788	222
2789	222
2790	222
2791	223
2792	223
2793	223
2794	223
2795	224
2796	224
2797	224
2798	224
2799	225
2800	225
2801	225
2802	225
2803	226
2804	226
2805	226
2806	226
2807	227
2808	227
2809	227
2810	227
2811	228
2812	228
2813	228
2814	228
2815	229
2816	229
2817	229
2818	229
2819	230
2820	230
2821	230
2822	230
2823	231
2824	231
2825	231
2826	231
2827	232
2828	232
2829	232
2830	232
2831	233
2832	233
2833	233
2834	233
2835	234
2836	234
2837	234
2838	234
2839	235
2840	235
2841	235
2842	235
2843	236
2844	236
2845	236
2846	236
2847	237
2848	237
2849	237
2850	237
2851	238
2852	238
2853	238
2854	238
2855	239
2856	239
2857	239
2858	239
2859	240
2860	240
2861	240
2862	240
2863	241
2864	241
2865	241
2866	241
2867	242
2868	242
2869	242
2870	242
2871	243
2872	243
2873	243
2874	243
2875	244
2876	244
2877	244
2878	244
2879	245
2880	245
2881	245
2882	245
2883	246
2884	246
2885	246
2886	246
2887	247
2888	247
2889	247
2890	247
2891	248
2892	248
2893	248
2894	248
2895	249
2896	249
2897	249
2898	249
2899	250
2900	250
2901	250
2902	250
2903	251
2904	251
2905	251
2906	251
2907	252
2908	252
2909	252
2910	252
2911	253
2912	253
2913	253
2914	253
2915	254
2916	254
2917	254
2918	254
2919	255
2920	255
2921	255
2922	255
2923	199
2924	199
2925	199
2926	200
2927	200
2928	200
2929	200
2930	201
2931	201
2932	201
2933	201
2934	202
2935	202
2936	202
2937	202
2938	203
2939	203
2940	203
2941	203
2942	204
2943	204
2944	204
2945	204
2946	205
2947	205
2948	205
2949	205
2950	206
2951	206
2952	206
2953	206
2954	207
2955	207
2956	207
2957	207
2958	208
2959	208
2960	208
2961	208
2962	209
2963	209
2964	209
2965	209
2966	210
2967	210
2968	210
2969	210
2970	211
2971	211
2972	211
2973	211
2974	212
2975	212
2976	212
2977	212
2978	213
2979	213
2980	213
2981	213
2982	214
2983	214
2984	214
2985	214
2986	215
2987	215
2988	215
2989	215
2990	216
2991	216
2992	216
2993	216
2994	217
2995	217
2996	217
2997	217
2998	218
